District,Size,Price
Алмалинский,52,18400000
Ауэзовский,60,16999999
Алмалинский,82,33600000
Бостандыкский,73,36500000
Ауэзовский,56,17500000
Ауэзовский,70,25000000
Бостандыкский,52,26000000
Бостандыкский,56,28381000
Ауэзовский,62,17000000
Бостандыкский,44,15800000
Ауэзовский,80,31500000
Бостандыкский,81,40000000
Жетысуский,37,12300000
Алатауский,53,14500000
Жетысуский,40,12500000
Ауэзовский,70,23000000
Жетысуский,64,16000000
Ауэзовский,45,15000000
Алмалинский,54,19000000
Бостандыкский,43,16300000
Алмалинский,74,28000000
Бостандыкский,112,50000000
Алмалинский,78,41000000
Ауэзовский,58,18400000
Ауэзовский,44,13900000
Бостандыкский,39,12000000
Ауэзовский,70,23900000
Бостандыкский,90,38000000
Алмалинский,45,25000000
Ауэзовский,56,21500000
Ауэзовский,70,20800000
Наурызбайский,132,28000000
Ауэзовский,58,16000000
Алмалинский,32,11999999
Бостандыкский,75,39500000
Бостандыкский,136,41000000
Алатауский,84,24000000
Медеуский,115,72000000
Алмалинский,52,14900000
Турксибский,78,20000000
Алмалинский,75,32500000
Ауэзовский,61,19500000
Алмалинский,79,27500000
Ауэзовский,140,64800000
Ауэзовский,54,20900000
Бостандыкский,43,16500000
Алмалинский,50,14700000
Медеуский,108,50000000
Ауэзовский,105,40500000
Бостандыкский,68,34000000
Ауэзовский,36,13400000
Бостандыкский,40,16500000
Ауэзовский,27,15000000
Алатауский,67,21000000
Ауэзовский,70,24000000
Ауэзовский,39,12500000
Бостандыкский,31,13990000
Бостандыкский,30,12800000
Бостандыкский,27,14000000
Бостандыкский,130,85000000
Бостандыкский,37,14500000
Бостандыкский,60,57000000
Медеуский,115,26000000
Бостандыкский,99,18000000
Ауэзовский,43,15700000
Медеуский,120,27900000
Медеуский,62,28000000
Бостандыкский,95,27000000
Ауэзовский,68,14200000
Бостандыкский,43,18700000
Бостандыкский,60,52000000
Медеуский,102,19251000
Бостандыкский,62,15900000
Медеуский,45,32700000
Медеуский,24,14322000
Медеуский,46,45000000
Медеуский,115,41000000
Медеуский,86,36500000
Медеуский,82,50000000
Бостандыкский,33,13500000
Ауэзовский,53,19300000
Медеуский,80,51000000
Алатауский,129,28500000
Ауэзовский,70,23500000
Алмалинский,31,12500000
Бостандыкский,59,30000000
Жетысуский,50,15000000
Алмалинский,73,27500000
Алмалинский,20,11000000
Ауэзовский,44,14000000
Наурызбайский,108,21500000
Медеуский,52,13000000
Бостандыкский,60,23000000
Алмалинский,44,17000000
Алмалинский,67,18500000
Алмалинский,70,20800000
Ауэзовский,83,25000000
Наурызбайский,75,22500000
Бостандыкский,81,40000000
Алмалинский,52,23900000
Ауэзовский,59,16000000
Алмалинский,69,21000000
Бостандыкский,88,36000000
Наурызбайский,62,20000000
Медеуский,40,18200000
Бостандыкский,42,15500000
Медеуский,75,30500000
Алмалинский,45,15900000
Алмалинский,66,26400000
Алмалинский,62,32500000
Алатауский,67,12000000
Бостандыкский,44,16000000
Алмалинский,62,24200000
Бостандыкский,63,26500000
Бостандыкский,69,29400000
Алмалинский,98,39000000
Бостандыкский,58,21500000
Алмалинский,76,27383272
Алмалинский,65,24500000
Ауэзовский,56,19500000
Алмалинский,70,29500000
Алмалинский,72,19000000
Ауэзовский,98,35000000
Бостандыкский,65,19500000
Алмалинский,45,17300000
Бостандыкский,61,25500000
Бостандыкский,113,87900000
Бостандыкский,52,20400000
Алмалинский,57,21500000
Алмалинский,38,15800000
Медеуский,167,75000000
Бостандыкский,61,23500000
Жетысуский,44,11500000
Ауэзовский,56,19800000
Бостандыкский,68,24500000
Бостандыкский,40,17000000
Алмалинский,34,15500000
Алмалинский,42,19700000
Ауэзовский,60,21400000
Ауэзовский,50,16200000
Жетысуский,40,12300000
Бостандыкский,85,55000000
Бостандыкский,54,35000000
Алмалинский,75,24500000
Алмалинский,59,21000000
Жетысуский,70,20000000
Ауэзовский,56,19000000
Ауэзовский,40,13000000
Ауэзовский,56,19700000
Алмалинский,45,17200000
Алмалинский,130,67000000
Бостандыкский,74,32300000
Бостандыкский,58,27000000
Бостандыкский,65,24500000
Алмалинский,90,49000000
Ауэзовский,56,21400000
Ауэзовский,47,15000000
Алмалинский,65,21400000
Бостандыкский,117,55000000
Ауэзовский,43,12700000
Бостандыкский,80,35000000
Алмалинский,62,19000000
Бостандыкский,54,25000000
Медеуский,83,38000000
Ауэзовский,58,16900000
Бостандыкский,77,65000000
Бостандыкский,80,30500000
Жетысуский,36,12000000
Ауэзовский,43,14300000
Медеуский,71,25450000
Алмалинский,74,24400000
Алмалинский,60,24000000
Ауэзовский,149,38999999
Бостандыкский,45,16800000
Медеуский,43,15500000
Бостандыкский,99,77220000
Ауэзовский,54,21000000
Бостандыкский,119,82500000
Ауэзовский,40,16800000
Бостандыкский,106,70000000
Жетысуский,40,10699999
Бостандыкский,42,16500000
Алмалинский,56,23800000
Алмалинский,73,23500000
Медеуский,107,36000000
Алмалинский,52,21800000
Бостандыкский,121,94380000
Алмалинский,53,20500000
Алмалинский,84,34500000
Турксибский,54,11000000
Бостандыкский,40,15500000
Бостандыкский,38,17400000
Медеуский,104,36900000
Бостандыкский,46,18018000
